# Data taken from Menang et al. (2013), which has been normalised to Thuillier. Smoothed to 0.0003 microns. Gaussian.
# Wavelength (microns)    Spectral Luminosity (W micron-1)
1
6.955e5
       1.5315659   8.1769473e+25
       1.5315694   8.1768799e+25
       1.5315730   8.1768098e+25
       1.5315765   8.1767370e+25
       1.5315800   8.1766650e+25
       1.5315836   8.1765811e+25
       1.5315871   8.1764926e+25
       1.5315906   8.1764022e+25
       1.5315942   8.1763063e+25
       1.5315977   8.1762122e+25
       1.5316012   8.1761098e+25
       1.5316048   8.1760037e+25
       1.5316083   8.1758967e+25
       1.5316118   8.1757870e+25
       1.5316154   8.1756689e+25
       1.5316189   8.1755601e+25
       1.5316224   8.1754282e+25
       1.5316260   8.1753110e+25
       1.5316295   8.1751828e+25
       1.5316330   8.1750509e+25
       1.5316366   8.1749108e+25
       1.5316401   8.1747798e+25
       1.5316436   8.1746442e+25
       1.5316472   8.1744911e+25
       1.5316507   8.1743491e+25
       1.5316542   8.1741987e+25
       1.5316578   8.1740502e+25
       1.5316613   8.1738990e+25
       1.5316648   8.1737394e+25
       1.5316684   8.1735789e+25
       1.5316719   8.1734092e+25
       1.5316754   8.1732496e+25
       1.5316790   8.1730808e+25
       1.5316825   8.1729139e+25
       1.5316861   8.1727368e+25
       1.5316896   8.1725560e+25
       1.5316931   8.1723752e+25
       1.5316967   8.1721899e+25
       1.5317002   8.1720100e+25
       1.5317037   8.1718209e+25
       1.5317073   8.1716337e+25
       1.5317108   8.1714382e+25
       1.5317143   8.1712343e+25
       1.5317179   8.1710342e+25
       1.5317214   8.1708368e+25
       1.5317249   8.1706357e+25
       1.5317285   8.1704125e+25
       1.5317320   8.1702059e+25
       1.5317355   8.1699892e+25
       1.5317391   8.1697724e+25
       1.5317426   8.1695511e+25
       1.5317461   8.1693195e+25
       1.5317497   8.1690963e+25
       1.5317532   8.1688611e+25
       1.5317567   8.1686223e+25
       1.5317603   8.1683889e+25
       1.5317638   8.1681454e+25
       1.5317674   8.1678973e+25
       1.5317709   8.1676501e+25
       1.5317744   8.1674020e+25
       1.5317780   8.1671382e+25
       1.5317815   8.1668846e+25
       1.5317850   8.1666180e+25
       1.5317886   8.1663459e+25
       1.5317921   8.1660886e+25
       1.5317956   8.1658110e+25
       1.5317992   8.1655343e+25
       1.5318027   8.1652594e+25
       1.5318062   8.1649809e+25
       1.5318098   8.1646894e+25
       1.5318133   8.1644090e+25
       1.5318168   8.1641213e+25
       1.5318204   8.1638298e+25
       1.5318239   8.1635319e+25
       1.5318275   8.1632330e+25
       1.5318310   8.1629361e+25
       1.5318345   8.1626344e+25
       1.5318381   8.1623338e+25
       1.5318416   8.1620257e+25
       1.5318451   8.1617241e+25
       1.5318487   8.1614179e+25
       1.5318522   8.1611080e+25
       1.5318557   8.1608064e+25
       1.5318593   8.1604937e+25
       1.5318628   8.1601847e+25
       1.5318663   8.1598748e+25
       1.5318699   8.1595612e+25
       1.5318734   8.1592633e+25
       1.5318769   8.1589516e+25
       1.5318805   8.1586407e+25
       1.5318840   8.1583364e+25
       1.5318876   8.1580320e+25
       1.5318911   8.1577258e+25
       1.5318946   8.1574196e+25
       1.5318982   8.1571226e+25
       1.5319017   8.1568256e+25
       1.5319052   8.1565249e+25
       1.5319088   8.1562399e+25
       1.5319123   8.1559438e+25
       1.5319158   8.1556597e+25
       1.5319194   8.1553701e+25
       1.5319229   8.1550925e+25
       1.5319264   8.1548158e+25
       1.5319300   8.1545419e+25
       1.5319335   8.1542698e+25
       1.5319371   8.1540041e+25
       1.5319406   8.1537348e+25
       1.5319441   8.1534849e+25
       1.5319477   8.1532275e+25
       1.5319512   8.1529711e+25
       1.5319547   8.1527212e+25
       1.5319583   8.1524767e+25
       1.5319618   8.1522314e+25
       1.5319653   8.1519981e+25
       1.5319689   8.1517582e+25
       1.5319724   8.1515258e+25
       1.5319759   8.1513026e+25
       1.5319795   8.1510711e+25
       1.5319830   8.1508479e+25
       1.5319866   8.1506265e+25
       1.5319901   8.1504052e+25
       1.5319936   8.1501875e+25
       1.5319972   8.1499772e+25
       1.5320007   8.1497540e+25
       1.5320042   8.1495409e+25
       1.5320078   8.1493260e+25
       1.5320113   8.1491204e+25
       1.5320148   8.1489082e+25
       1.5320184   8.1486970e+25
       1.5320219   8.1484876e+25
       1.5320255   8.1482764e+25
       1.5320290   8.1480624e+25
       1.5320325   8.1478475e+25
       1.5320361   8.1476308e+25
       1.5320396   8.1474113e+25
       1.5320431   8.1471871e+25
       1.5320467   8.1469713e+25
       1.5320502   8.1467444e+25
       1.5320537   8.1465184e+25
       1.5320573   8.1462869e+25
       1.5320608   8.1460527e+25
       1.5320644   8.1458202e+25
       1.5320679   8.1455804e+25
       1.5320714   8.1453443e+25
       1.5320750   8.1450934e+25
       1.5320785   8.1448389e+25
       1.5320820   8.1445991e+25
       1.5320856   8.1443362e+25
       1.5320891   8.1440816e+25
       1.5320926   8.1438280e+25
       1.5320962   8.1435513e+25
       1.5320997   8.1432783e+25
       1.5321033   8.1430219e+25
       1.5321068   8.1427442e+25
       1.5321103   8.1424666e+25
       1.5321139   8.1421973e+25
       1.5321174   8.1419160e+25
       1.5321209   8.1416310e+25
       1.5321245   8.1413534e+25
       1.5321280   8.1410757e+25
       1.5321315   8.1407898e+25
       1.5321351   8.1405150e+25
       1.5321386   8.1402327e+25
       1.5321422   8.1399606e+25
       1.5321457   8.1396775e+25
       1.5321492   8.1394109e+25
       1.5321528   8.1391388e+25
       1.5321563   8.1388677e+25
       1.5321598   8.1386085e+25
       1.5321634   8.1383530e+25
       1.5321669   8.1381003e+25
       1.5321705   8.1378503e+25
       1.5321740   8.1376096e+25
       1.5321775   8.1373753e+25
       1.5321811   8.1371576e+25
       1.5321846   8.1369363e+25
       1.5321881   8.1367269e+25
       1.5321917   8.1365332e+25
       1.5321952   8.1363358e+25
       1.5321987   8.1361560e+25
       1.5322023   8.1359900e+25
       1.5322058   8.1358322e+25
       1.5322094   8.1356819e+25
       1.5322129   8.1355528e+25
       1.5322164   8.1354264e+25
       1.5322200   8.1353204e+25
       1.5322235   8.1352263e+25
       1.5322270   8.1351368e+25
       1.5322306   8.1350676e+25
       1.5322341   8.1350160e+25
       1.5322377   8.1349726e+25
       1.5322412   8.1349394e+25
       1.5322447   8.1349357e+25
       1.5322483   8.1349311e+25
       1.5322518   8.1349468e+25
       1.5322553   8.1349699e+25
       1.5322589   8.1350169e+25
       1.5322624   8.1350787e+25
       1.5322660   8.1351368e+25
       1.5322695   8.1352207e+25
       1.5322730   8.1353176e+25
       1.5322766   8.1354273e+25
       1.5322801   8.1355528e+25
       1.5322836   8.1356838e+25
       1.5322872   8.1358304e+25
       1.5322907   8.1359927e+25
       1.5322943   8.1361707e+25
       1.5322978   8.1363368e+25
       1.5323013   8.1365277e+25
       1.5323049   8.1367306e+25
       1.5323084   8.1369308e+25
       1.5323119   8.1371512e+25
       1.5323155   8.1373661e+25
       1.5323190   8.1376013e+25
       1.5323226   8.1378328e+25
       1.5323261   8.1380800e+25
       1.5323296   8.1383262e+25
       1.5323332   8.1385753e+25
       1.5323367   8.1388280e+25
       1.5323402   8.1390798e+25
       1.5323438   8.1393436e+25
       1.5323473   8.1396009e+25
       1.5323509   8.1398592e+25
       1.5323544   8.1401202e+25
       1.5323579   8.1403748e+25
       1.5323615   8.1406312e+25
       1.5323650   8.1408876e+25
       1.5323685   8.1411311e+25
       1.5323721   8.1413801e+25
       1.5323756   8.1416153e+25
       1.5323792   8.1418468e+25
       1.5323827   8.1420820e+25
       1.5323862   8.1422978e+25
       1.5323898   8.1425109e+25
       1.5323933   8.1427147e+25
       1.5323968   8.1429103e+25
       1.5324004   8.1430966e+25
       1.5324039   8.1432700e+25
       1.5324075   8.1434323e+25
       1.5324110   8.1435928e+25
       1.5324145   8.1437348e+25
       1.5324181   8.1438584e+25
       1.5324216   8.1439728e+25
       1.5324251   8.1440789e+25
       1.5324287   8.1441674e+25
       1.5324322   8.1442412e+25
       1.5324358   8.1443011e+25
       1.5324393   8.1443454e+25
       1.5324428   8.1443749e+25
       1.5324464   8.1443878e+25
       1.5324499   8.1443869e+25
       1.5324535   8.1443666e+25
       1.5324570   8.1443316e+25
       1.5324605   8.1442873e+25
       1.5324641   8.1442154e+25
       1.5324676   8.1441305e+25
       1.5324711   8.1440318e+25
       1.5324747   8.1439128e+25
       1.5324782   8.1437717e+25
       1.5324818   8.1436112e+25
       1.5324853   8.1434471e+25
       1.5324888   8.1432506e+25
       1.5324924   8.1430532e+25
       1.5324959   8.1428282e+25
       1.5324995   8.1425865e+25
       1.5325030   8.1423310e+25
       1.5325065   8.1420525e+25
       1.5325101   8.1417620e+25
       1.5325136   8.1414465e+25
       1.5325171   8.1411200e+25
       1.5325207   8.1407751e+25
       1.5325242   8.1404135e+25
       1.5325278   8.1400418e+25
       1.5325313   8.1396424e+25
       1.5325348   8.1392311e+25
       1.5325384   8.1388123e+25
       1.5325419   8.1383668e+25
       1.5325455   8.1379130e+25
       1.5325490   8.1374473e+25
       1.5325525   8.1369520e+25
       1.5325561   8.1364493e+25
       1.5325596   8.1359383e+25
       1.5325631   8.1354089e+25
       1.5325667   8.1348675e+25
       1.5325702   8.1343058e+25
       1.5325738   8.1337450e+25
       1.5325773   8.1331621e+25
       1.5325808   8.1325699e+25
       1.5325844   8.1319695e+25
       1.5325879   8.1313598e+25
       1.5325915   8.1307354e+25
       1.5325950   8.1301101e+25
       1.5325985   8.1294672e+25
       1.5326021   8.1288170e+25
       1.5326056   8.1281713e+25
       1.5326091   8.1275082e+25
       1.5326127   8.1268422e+25
       1.5326162   8.1261818e+25
       1.5326198   8.1255012e+25
       1.5326233   8.1248306e+25
       1.5326268   8.1241527e+25
       1.5326304   8.1234720e+25
       1.5326339   8.1227922e+25
       1.5326375   8.1221162e+25
       1.5326410   8.1214346e+25
       1.5326445   8.1207659e+25
       1.5326481   8.1200926e+25
       1.5326516   8.1194340e+25
       1.5326552   8.1187736e+25
       1.5326587   8.1181188e+25
       1.5326622   8.1174805e+25
       1.5326658   8.1168533e+25
       1.5326693   8.1162326e+25
       1.5326729   8.1156266e+25
       1.5326764   8.1150317e+25
       1.5326799   8.1144571e+25
       1.5326835   8.1138908e+25
       1.5326870   8.1133503e+25
       1.5326905   8.1128227e+25
       1.5326941   8.1123117e+25
       1.5326976   8.1118229e+25
       1.5327012   8.1113571e+25
       1.5327047   8.1109273e+25
       1.5327082   8.1105104e+25
       1.5327118   8.1101147e+25
       1.5327153   8.1097504e+25
       1.5327189   8.1094137e+25
       1.5327224   8.1091057e+25
       1.5327259   8.1088253e+25
       1.5327295   8.1085809e+25
       1.5327330   8.1083632e+25
       1.5327366   8.1081732e+25
       1.5327401   8.1080229e+25
       1.5327436   8.1079085e+25
       1.5327472   8.1078246e+25
       1.5327507   8.1077766e+25
       1.5327543   8.1077683e+25
       1.5327578   8.1077895e+25
       1.5327613   8.1078504e+25
       1.5327649   8.1079389e+25
       1.5327684   8.1080717e+25
       1.5327720   8.1082415e+25
       1.5327755   8.1084499e+25
       1.5327790   8.1086879e+25
       1.5327826   8.1089673e+25
       1.5327861   8.1092754e+25
       1.5327897   8.1096305e+25
       1.5327932   8.1100197e+25
       1.5327967   8.1104412e+25
       1.5328003   8.1108932e+25
       1.5328038   8.1113875e+25
       1.5328074   8.1119087e+25
       1.5328109   8.1124611e+25
       1.5328144   8.1130459e+25
       1.5328180   8.1136676e+25
       1.5328215   8.1143104e+25
       1.5328251   8.1149810e+25
       1.5328286   8.1156847e+25
       1.5328321   8.1164106e+25
       1.5328357   8.1171688e+25
       1.5328392   8.1179481e+25
       1.5328428   8.1187413e+25
       1.5328463   8.1195576e+25
       1.5328498   8.1203942e+25
       1.5328534   8.1212492e+25
       1.5328569   8.1221171e+25
       1.5328605   8.1229952e+25
       1.5328640   8.1238898e+25
       1.5328675   8.1247974e+25
       1.5328711   8.1257114e+25
       1.5328746   8.1266347e+25
       1.5328782   8.1275589e+25
       1.5328817   8.1284858e+25
       1.5328852   8.1294202e+25
       1.5328888   8.1303536e+25
       1.5328923   8.1312824e+25
       1.5328959   8.1322029e+25
       1.5328994   8.1331316e+25
       1.5329029   8.1340401e+25
       1.5329065   8.1349496e+25
       1.5329100   8.1358424e+25
       1.5329136   8.1367325e+25
       1.5329171   8.1375967e+25
       1.5329206   8.1384452e+25
       1.5329242   8.1392873e+25
       1.5329277   8.1401110e+25
       1.5329313   8.1409125e+25
       1.5329348   8.1416909e+25
       1.5329383   8.1424426e+25
       1.5329419   8.1431648e+25
       1.5329454   8.1438769e+25
       1.5329490   8.1445622e+25
       1.5329525   8.1452041e+25
       1.5329560   8.1458230e+25
       1.5329596   8.1464142e+25
       1.5329631   8.1469741e+25
       1.5329667   8.1474998e+25
       1.5329702   8.1479905e+25
       1.5329737   8.1484590e+25
       1.5329773   8.1488778e+25
       1.5329808   8.1492744e+25
       1.5329844   8.1496276e+25
       1.5329879   8.1499459e+25
       1.5329914   8.1502253e+25
       1.5329950   8.1504633e+25
       1.5329985   8.1506727e+25
       1.5330021   8.1508368e+25
       1.5330056   8.1509650e+25
       1.5330091   8.1510508e+25
       1.5330127   8.1510960e+25
       1.5330162   8.1511034e+25
       1.5330198   8.1510785e+25
       1.5330233   8.1510029e+25
       1.5330269   8.1508996e+25
       1.5330304   8.1507492e+25
       1.5330339   8.1505611e+25
       1.5330375   8.1503397e+25
       1.5330410   8.1500741e+25
       1.5330446   8.1497798e+25
       1.5330481   8.1494395e+25
       1.5330516   8.1490650e+25
       1.5330552   8.1486620e+25
       1.5330587   8.1482128e+25
       1.5330623   8.1477359e+25
       1.5330658   8.1472250e+25
       1.5330693   8.1466789e+25
       1.5330729   8.1460960e+25
       1.5330764   8.1454836e+25
       1.5330800   8.1448481e+25
       1.5330835   8.1441794e+25
       1.5330870   8.1434821e+25
       1.5330906   8.1427645e+25
       1.5330941   8.1420119e+25
       1.5330977   8.1412371e+25
       1.5331012   8.1404485e+25
       1.5331048   8.1396267e+25
       1.5331083   8.1387930e+25
       1.5331118   8.1379370e+25
       1.5331154   8.1370580e+25
       1.5331189   8.1361643e+25
       1.5331225   8.1352595e+25
       1.5331260   8.1343454e+25
       1.5331295   8.1334019e+25
       1.5331331   8.1324666e+25
       1.5331366   8.1315046e+25
       1.5331402   8.1305426e+25
       1.5331437   8.1295779e+25
       1.5331472   8.1286011e+25
       1.5331508   8.1276281e+25
       1.5331543   8.1266513e+25
       1.5331579   8.1256736e+25
       1.5331614   8.1246904e+25
       1.5331650   8.1237109e+25
       1.5331685   8.1227397e+25
       1.5331720   8.1217749e+25
       1.5331756   8.1208184e+25
       1.5331791   8.1198611e+25
       1.5331827   8.1189194e+25
       1.5331862   8.1179896e+25
       1.5331897   8.1170655e+25
       1.5331933   8.1161597e+25
       1.5331968   8.1152558e+25
       1.5332004   8.1143759e+25
       1.5332039   8.1135108e+25
       1.5332075   8.1126659e+25
       1.5332110   8.1118386e+25
       1.5332145   8.1110205e+25
       1.5332181   8.1102346e+25
       1.5332216   8.1094553e+25
       1.5332252   8.1087008e+25
       1.5332287   8.1079749e+25
       1.5332322   8.1072638e+25
       1.5332358   8.1065766e+25
       1.5332393   8.1059126e+25
       1.5332429   8.1052752e+25
       1.5332464   8.1046582e+25
       1.5332500   8.1040633e+25
       1.5332535   8.1034988e+25
       1.5332570   8.1029509e+25
       1.5332606   8.1024317e+25
       1.5332641   8.1019382e+25
       1.5332677   8.1014678e+25
       1.5332712   8.1010232e+25
       1.5332747   8.1005980e+25
       1.5332783   8.1002033e+25
       1.5332818   8.0998297e+25
       1.5332854   8.0994802e+25
       1.5332889   8.0991527e+25
       1.5332925   8.0988539e+25
       1.5332960   8.0985772e+25
       1.5332995   8.0983116e+25
       1.5333031   8.0980838e+25
       1.5333066   8.0978725e+25
       1.5333102   8.0976770e+25
       1.5333137   8.0975147e+25
       1.5333173   8.0973570e+25
       1.5333208   8.0972278e+25
       1.5333243   8.0971264e+25
       1.5333279   8.0970286e+25
       1.5333314   8.0969659e+25
       1.5333350   8.0969142e+25
       1.5333385   8.0968866e+25
       1.5333420   8.0968626e+25
       1.5333456   8.0968617e+25
       1.5333491   8.0968819e+25
       1.5333527   8.0969133e+25
       1.5333562   8.0969613e+25
       1.5333598   8.0970277e+25
       1.5333633   8.0971061e+25
       1.5333668   8.0971983e+25
       1.5333704   8.0973062e+25
       1.5333739   8.0974289e+25
       1.5333775   8.0975691e+25
       1.5333810   8.0977167e+25
       1.5333846   8.0978790e+25
       1.5333881   8.0980515e+25
       1.5333916   8.0982369e+25
       1.5333952   8.0984333e+25
       1.5333987   8.0986445e+25
       1.5334023   8.0988622e+25
       1.5334058   8.0990965e+25
       1.5334094   8.0993261e+25
       1.5334129   8.0995853e+25
       1.5334164   8.0998417e+25
       1.5334200   8.1001074e+25
       1.5334235   8.1003896e+25
       1.5334271   8.1006764e+25
       1.5334306   8.1009725e+25
       1.5334342   8.1012833e+25
       1.5334377   8.1015951e+25
       1.5334412   8.1019198e+25
       1.5334448   8.1022509e+25
       1.5334483   8.1025866e+25
       1.5334519   8.1029297e+25
       1.5334554   8.1032830e+25
       1.5334590   8.1036381e+25
       1.5334625   8.1040024e+25
       1.5334660   8.1043695e+25
       1.5334696   8.1047384e+25
       1.5334731   8.1051120e+25
       1.5334767   8.1054837e+25
       1.5334802   8.1058646e+25
       1.5334838   8.1062409e+25
       1.5334873   8.1066126e+25
       1.5334908   8.1069926e+25
       1.5334944   8.1073569e+25
       1.5334979   8.1077268e+25
       1.5335015   8.1080893e+25
       1.5335050   8.1084453e+25
       1.5335086   8.1087921e+25
       1.5335121   8.1091352e+25
       1.5335156   8.1094608e+25
       1.5335192   8.1097818e+25
       1.5335227   8.1100797e+25
       1.5335263   8.1103684e+25
       1.5335298   8.1106322e+25
       1.5335334   8.1108793e+25
       1.5335369   8.1111053e+25
       1.5335404   8.1113128e+25
       1.5335440   8.1114835e+25
       1.5335475   8.1116237e+25
       1.5335511   8.1117473e+25
       1.5335546   8.1118229e+25
       1.5335582   8.1118635e+25
       1.5335617   8.1118718e+25
       1.5335652   8.1118340e+25
       1.5335688   8.1117445e+25
       1.5335723   8.1116126e+25
       1.5335759   8.1114244e+25
       1.5335794   8.1111773e+25
       1.5335830   8.1108821e+25
       1.5335865   8.1105132e+25
       1.5335900   8.1100871e+25
       1.5335936   8.1095798e+25
       1.5335971   8.1090171e+25
       1.5336007   8.1083623e+25
       1.5336042   8.1076290e+25
       1.5336078   8.1068081e+25
       1.5336113   8.1059089e+25
       1.5336149   8.1049081e+25
       1.5336184   8.1038188e+25
       1.5336219   8.1026170e+25
       1.5336255   8.1013110e+25
       1.5336290   8.0998915e+25
       1.5336326   8.0983660e+25
       1.5336361   8.0967169e+25
       1.5336397   8.0949423e+25
       1.5336432   8.0930515e+25
       1.5336467   8.0910196e+25
       1.5336503   8.0888585e+25
       1.5336538   8.0865472e+25
       1.5336574   8.0840956e+25
       1.5336609   8.0814992e+25
       1.5336645   8.0787460e+25
       1.5336680   8.0758351e+25
       1.5336716   8.0727656e+25
       1.5336751   8.0695291e+25
       1.5336786   8.0661229e+25
       1.5336822   8.0625544e+25
       1.5336857   8.0588116e+25
       1.5336893   8.0548852e+25
       1.5336928   8.0507771e+25
       1.5336964   8.0464947e+25
       1.5336999   8.0420213e+25
       1.5337034   8.0373617e+25
       1.5337070   8.0325111e+25
       1.5337105   8.0274761e+25
       1.5337141   8.0222400e+25
       1.5337176   8.0168148e+25
       1.5337212   8.0112024e+25
       1.5337247   8.0053944e+25
       1.5337283   7.9993918e+25
       1.5337318   7.9932002e+25
       1.5337353   7.9868185e+25
       1.5337389   7.9802469e+25
       1.5337424   7.9734852e+25
       1.5337460   7.9665437e+25
       1.5337495   7.9594196e+25
       1.5337531   7.9521156e+25
       1.5337566   7.9446400e+25
       1.5337602   7.9369902e+25
       1.5337637   7.9291844e+25
       1.5337672   7.9212081e+25
       1.5337708   7.9130887e+25
       1.5337743   7.9048209e+25
       1.5337779   7.8964203e+25
       1.5337814   7.8878794e+25
       1.5337850   7.8792214e+25
       1.5337885   7.8704546e+25
       1.5337921   7.8615780e+25
       1.5337956   7.8526092e+25
       1.5337991   7.8435519e+25
       1.5338027   7.8344254e+25
       1.5338062   7.8252370e+25
       1.5338098   7.8160054e+25
       1.5338133   7.8067202e+25
       1.5338169   7.7974240e+25
       1.5338204   7.7881148e+25
       1.5338239   7.7788047e+25
       1.5338275   7.7695067e+25
       1.5338310   7.7602436e+25
       1.5338346   7.7510286e+25
       1.5338381   7.7418661e+25
       1.5338417   7.7327732e+25
       1.5338452   7.7237763e+25
       1.5338488   7.7148757e+25
       1.5338523   7.7060941e+25
       1.5338559   7.6974532e+25
       1.5338594   7.6889534e+25
       1.5338629   7.6806169e+25
       1.5338665   7.6724625e+25
       1.5338700   7.6644986e+25
       1.5338736   7.6567482e+25
       1.5338771   7.6492205e+25
       1.5338807   7.6419239e+25
       1.5338842   7.6348842e+25
       1.5338878   7.6281050e+25
       1.5338913   7.6216016e+25
       1.5338948   7.6153938e+25
       1.5338984   7.6094872e+25
       1.5339019   7.6038955e+25
       1.5339055   7.5986289e+25
       1.5339090   7.5937032e+25
       1.5339126   7.5891118e+25
       1.5339161   7.5848806e+25
       1.5339197   7.5810211e+25
       1.5339232   7.5775272e+25
       1.5339267   7.5744088e+25
       1.5339303   7.5716778e+25
       1.5339338   7.5693374e+25
       1.5339374   7.5673834e+25
       1.5339409   7.5658426e+25
       1.5339445   7.5646897e+25
       1.5339480   7.5639408e+25
       1.5339516   7.5636092e+25
       1.5339551   7.5636659e+25
       1.5339587   7.5641344e+25
       1.5339622   7.5649922e+25
       1.5339657   7.5662646e+25
       1.5339693   7.5679262e+25
       1.5339728   7.5699890e+25
       1.5339764   7.5724263e+25
       1.5339799   7.5752560e+25
       1.5339835   7.5784551e+25
       1.5339870   7.5820223e+25
       1.5339906   7.5859569e+25
       1.5339941   7.5902260e+25
       1.5339977   7.5948455e+25
       1.5340012   7.5997943e+25
       1.5340047   7.6050641e+25
       1.5340083   7.6106479e+25
       1.5340118   7.6165204e+25
       1.5340154   7.6226890e+25
       1.5340189   7.6291108e+25
       1.5340225   7.6358000e+25
       1.5340260   7.6427416e+25
       1.5340296   7.6499054e+25
       1.5340331   7.6572873e+25
       1.5340366   7.6648753e+25
       1.5340402   7.6726447e+25
       1.5340437   7.6805966e+25
       1.5340473   7.6887016e+25
       1.5340508   7.6969501e+25
       1.5340544   7.7053249e+25
       1.5340579   7.7138215e+25
       1.5340615   7.7224029e+25
       1.5340650   7.7310798e+25
       1.5340686   7.7398249e+25
       1.5340721   7.7486130e+25
       1.5340757   7.7574526e+25
       1.5340792   7.7663228e+25
       1.5340827   7.7751975e+25
       1.5340863   7.7840741e+25
       1.5340898   7.7929442e+25
       1.5340934   7.8017820e+25
       1.5340969   7.8105811e+25
       1.5341005   7.8193368e+25
       1.5341040   7.8280290e+25
       1.5341076   7.8366500e+25
       1.5341111   7.8451918e+25
       1.5341147   7.8536432e+25
       1.5341182   7.8619903e+25
       1.5341217   7.8702370e+25
       1.5341253   7.8783544e+25
       1.5341288   7.8863566e+25
       1.5341324   7.8942196e+25
       1.5341359   7.9019580e+25
       1.5341395   7.9095488e+25
       1.5341430   7.9169828e+25
       1.5341466   7.9242601e+25
       1.5341501   7.9313815e+25
       1.5341537   7.9383488e+25
       1.5341572   7.9451409e+25
       1.5341608   7.9517586e+25
       1.5341643   7.9582150e+25
       1.5341678   7.9644943e+25
       1.5341714   7.9705919e+25
       1.5341749   7.9765188e+25
       1.5341785   7.9822733e+25
       1.5341820   7.9878479e+25
       1.5341856   7.9932454e+25
       1.5341891   7.9984593e+25
       1.5341927   8.0035073e+25
       1.5341962   8.0083772e+25
       1.5341998   8.0130765e+25
       1.5342033   8.0175951e+25
       1.5342069   8.0219559e+25
       1.5342104   8.0261451e+25
       1.5342139   8.0301601e+25
       1.5342175   8.0340274e+25
       1.5342210   8.0377306e+25
       1.5342246   8.0412927e+25
       1.5342281   8.0446777e+25
       1.5342317   8.0479243e+25
       1.5342352   8.0510187e+25
       1.5342388   8.0539794e+25
       1.5342423   8.0567981e+25
       1.5342459   8.0594803e+25
       1.5342494   8.0620268e+25
       1.5342530   8.0644563e+25
       1.5342565   8.0667538e+25
       1.5342600   8.0689305e+25
       1.5342636   8.0709892e+25
       1.5342671   8.0729418e+25
       1.5342707   8.0747874e+25
       1.5342742   8.0765278e+25
       1.5342778   8.0781576e+25
       1.5342813   8.0797016e+25
       1.5342849   8.0811395e+25
       1.5342884   8.0824889e+25
       1.5342920   8.0837562e+25
       1.5342955   8.0849469e+25
       1.5342991   8.0860482e+25
       1.5343026   8.0870683e+25
       1.5343062   8.0880192e+25
       1.5343097   8.0888991e+25
       1.5343132   8.0897089e+25
       1.5343168   8.0904486e+25
       1.5343203   8.0911293e+25
       1.5343239   8.0917491e+25
       1.5343274   8.0923155e+25
       1.5343310   8.0928163e+25
       1.5343345   8.0932636e+25
       1.5343381   8.0936658e+25
       1.5343416   8.0940162e+25
       1.5343452   8.0943206e+25
       1.5343487   8.0945770e+25
       1.5343523   8.0947910e+25
       1.5343558   8.0949644e+25
       1.5343594   8.0950972e+25
       1.5343629   8.0951839e+25
       1.5343665   8.0952383e+25
       1.5343700   8.0952605e+25
       1.5343735   8.0952365e+25
       1.5343771   8.0951895e+25
       1.5343806   8.0950981e+25
       1.5343842   8.0949847e+25
       1.5343877   8.0948297e+25
       1.5343913   8.0946527e+25
       1.5343948   8.0944414e+25
       1.5343984   8.0942173e+25
       1.5344019   8.0939443e+25
       1.5344055   8.0936538e+25
       1.5344090   8.0933328e+25
       1.5344126   8.0929832e+25
       1.5344161   8.0926078e+25
       1.5344197   8.0922048e+25
       1.5344232   8.0917750e+25
       1.5344268   8.0913230e+25
       1.5344303   8.0908536e+25
       1.5344338   8.0903417e+25
       1.5344374   8.0898095e+25
       1.5344409   8.0892607e+25
       1.5344445   8.0886851e+25
       1.5344480   8.0880736e+25
       1.5344516   8.0874354e+25
       1.5344551   8.0867860e+25
       1.5344587   8.0860934e+25
       1.5344622   8.0853712e+25
       1.5344658   8.0846315e+25
       1.5344693   8.0838696e+25
       1.5344729   8.0830709e+25
       1.5344764   8.0822389e+25
       1.5344800   8.0813913e+25
       1.5344835   8.0805003e+25
       1.5344871   8.0795854e+25
       1.5344906   8.0786400e+25
       1.5344942   8.0776540e+25
       1.5344977   8.0766357e+25
       1.5345012   8.0755935e+25
       1.5345048   8.0745014e+25
       1.5345083   8.0733826e+25
       1.5345119   8.0722233e+25
       1.5345154   8.0710298e+25
       1.5345190   8.0697837e+25
       1.5345225   8.0684998e+25
       1.5345261   8.0671818e+25
       1.5345296   8.0658250e+25
       1.5345332   8.0644148e+25
       1.5345367   8.0629713e+25
       1.5345403   8.0614790e+25
       1.5345438   8.0599359e+25
       1.5345474   8.0583495e+25
       1.5345509   8.0567049e+25
       1.5345545   8.0550263e+25
       1.5345580   8.0532951e+25
       1.5345616   8.0515094e+25
       1.5345651   8.0496767e+25
       1.5345687   8.0477906e+25
       1.5345722   8.0458564e+25
       1.5345758   8.0438651e+25
       1.5345793   8.0418276e+25
       1.5345828   8.0397349e+25
       1.5345864   8.0375849e+25
       1.5345899   8.0353814e+25
       1.5345935   8.0331272e+25
       1.5345970   8.0308186e+25
       1.5346006   8.0284538e+25
       1.5346041   8.0260474e+25
       1.5346077   8.0235884e+25
       1.5346112   8.0210704e+25
       1.5346148   8.0185202e+25
       1.5346183   8.0159109e+25
       1.5346219   8.0132573e+25
       1.5346254   8.0105549e+25
       1.5346290   8.0078082e+25
       1.5346325   8.0050273e+25
       1.5346361   8.0021994e+25
       1.5346396   7.9993457e+25
