# Mdwarf for EChO resolution
1
97995.00
4.9625	7.59312E+21
4.975	7.51173E+21
4.9875	7.4309E+21
5	7.35007E+21
5.26667	5.94501E+21
5.53333	4.92292E+21
5.8	4.20534E+21
6.06667	3.72763E+21
6.33333	3.25048E+21
6.6	2.46682E+21
6.86667	2.1214E+21
7.13333	1.88097E+21
7.4	1.66854E+21
7.66667	1.46212E+21
7.93333	1.28588E+21
8.2	1.13746E+21
8.46667	1.01949E+21
8.73333	9.27198E+20
9	8.47467E+20
9.26667	7.72589E+20
9.53333	7.024E+20
9.8	6.37431E+20
10.0667	5.76038E+20
10.3333	5.19907E+20
10.6	4.69144E+20
10.8667	4.2406E+20
11.1333	3.82551E+20
11.5833	3.25791E+20
12.0333	2.80284E+20
12.4833	2.4185E+20
12.9333	2.10358E+20
13.3833	1.83307E+20
13.8333	1.61698E+20
14.2833	1.42314E+20
14.7333	1.261E+20
15.1833	1.12194E+20
15.6333	1.0033E+20
16.0833	8.97081E+19
